sensor_3,Gate,1403273130,156,distance,meters
sensor_0,Soil,1403271690,158,moisture,percent
sensor_0,Soil,1403271690,145,temperature,celsius
sensor_1,Soil,1403271690,142,moisture,percent
sensor_1,Soil,1403271690,178,temperature,celsius
sensor_2,Water,1403271690,190,distance,meters
sensor_2,Water,1403271690,104,temperature,celsius
sensor_3,Gate,1403271690,156,distance,meters
sensor_0,Soil,1403270250,145,moisture,percent
sensor_0,Soil,1403270250,138,temperature,celsius
sensor_1,Soil,1403270250,145,moisture,percent
sensor_1,Soil,1403270250,162,temperature,celsius
sensor_2,Water,1403270250,194,distance,meters
sensor_2,Water,1403270250,103,temperature,celsius
sensor_3,Gate,1403270250,153,distance,meters
sensor_0,Soil,1403268810,137,moisture,percent
sensor_0,Soil,1403268810,90,temperature,celsius
sensor_1,Soil,1403268810,152,moisture,percent
sensor_1,Soil,1403268810,109,temperature,celsius
sensor_2,Water,1403268810,183,distance,meters
sensor_2,Water,1403268810,98,temperature,celsius
sensor_3,Gate,1403268810,152,distance,meters
sensor_0,Soil,1403267370,160,moisture,percent
sensor_0,Soil,1403267370,110,temperature,celsius
sensor_1,Soil,1403267370,165,moisture,percent
sensor_1,Soil,1403267370,129,temperature,celsius
sensor_2,Water,1403267370,193,distance,meters
sensor_2,Water,1403267370,118,temperature,celsius
sensor_3,Gate,1403267370,152,distance,meters
sensor_0,Soil,1403265930,164,moisture,percent
sensor_0,Soil,1403265930,131,temperature,celsius
sensor_1,Soil,1403265930,142,moisture,percent
sensor_1,Soil,1403265930,166,temperature,celsius
sensor_2,Water,1403265930,182,distance,meters
sensor_2,Water,1403265930,104,temperature,celsius
sensor_3,Gate,1403265930,155,distance,meters
sensor_0,Soil,1403264490,161,moisture,percent
sensor_0,Soil,1403264490,150,temperature,celsius
sensor_1,Soil,1403264490,160,moisture,percent
sensor_1,Soil,1403264490,151,temperature,celsius
sensor_2,Water,1403264490,181,distance,meters
sensor_2,Water,1403264490,114,temperature,celsius
sensor_3,Gate,1403264490,155,distance,meters
sensor_0,Soil,1403263050,137,moisture,percent
sensor_0,Soil,1403263050,172,temperature,celsius
sensor_1,Soil,1403263050,144,moisture,percent
sensor_1,Soil,1403263050,98,temperature,celsius
sensor_2,Water,1403263050,183,distance,meters
sensor_2,Water,1403263050,113,temperature,celsius
sensor_3,Gate,1403263050,158,distance,meters
sensor_0,Soil,1403261610,139,moisture,percent
sensor_0,Soil,1403261610,91,temperature,celsius
sensor_1,Soil,1403261610,152,moisture,percent
sensor_1,Soil,1403261610,173,temperature,celsius
sensor_2,Water,1403261610,192,distance,meters
sensor_2,Water,1403261610,109,temperature,celsius
sensor_3,Gate,1403261610,156,distance,meters
sensor_0,Soil,1403260170,168,moisture,percent
sensor_0,Soil,1403260170,95,temperature,celsius
sensor_1,Soil,1403260170,166,moisture,percent
sensor_1,Soil,1403260170,154,temperature,celsius
sensor_2,Water,1403260170,176,distance,meters
sensor_2,Water,1403260170,124,temperature,celsius
sensor_3,Gate,1403260170,151,distance,meters
sensor_0,Soil,1403258730,150,moisture,percent
sensor_0,Soil,1403258730,141,temperature,celsius
sensor_1,Soil,1403258730,156,moisture,percent
sensor_1,Soil,1403258730,112,temperature,celsius
sensor_2,Water,1403258730,178,distance,meters
sensor_2,Water,1403258730,103,temperature,celsius
sensor_3,Gate,1403258730,152,distance,meters
sensor_0,Soil,1403257290,168,moisture,percent
sensor_0,Soil,1403257290,132,temperature,celsius
sensor_1,Soil,1403257290,166,moisture,percent
sensor_1,Soil,1403257290,168,temperature,celsius
sensor_2,Water,1403257290,189,distance,meters
sensor_2,Water,1403257290,114,temperature,celsius
sensor_3,Gate,1403257290,154,distance,meters
sensor_0,Soil,1403255850,159,moisture,percent
sensor_0,Soil,1403255850,135,temperature,celsius
sensor_1,Soil,1403255850,144,moisture,percent
sensor_1,Soil,1403255850,102,temperature,celsius
sensor_2,Water,1403255850,177,distance,meters
sensor_2,Water,1403255850,121,temperature,celsius
sensor_3,Gate,1403255850,152,distance,meters
sensor_0,Soil,1403254410,167,moisture,percent
sensor_0,Soil,1403254410,91,temperature,celsius
sensor_1,Soil,1403254410,146,moisture,percent
sensor_1,Soil,1403254410,165,temperature,celsius
sensor_2,Water,1403254410,187,distance,meters
sensor_2,Water,1403254410,108,temperature,celsius
sensor_3,Gate,1403254410,156,distance,meters
sensor_0,Soil,1403252970,155,moisture,percent
sensor_0,Soil,1403252970,123,temperature,celsius
sensor_1,Soil,1403252970,144,moisture,percent
sensor_1,Soil,1403252970,146,temperature,celsius
sensor_2,Water,1403252970,190,distance,meters
sensor_2,Water,1403252970,101,temperature,celsius
sensor_3,Gate,1403252970,155,distance,meters
sensor_0,Soil,1403251530,163,moisture,percent
sensor_0,Soil,1403251530,180,temperature,celsius
sensor_1,Soil,1403251530,159,moisture,percent
sensor_1,Soil,1403251530,171,temperature,celsius
sensor_2,Water,1403251530,183,distance,meters
sensor_2,Water,1403251530,100,temperature,celsius
sensor_3,Gate,1403251530,158,distance,meters
sensor_0,Soil,1403250090,138,moisture,percent
sensor_0,Soil,1403250090,168,temperature,celsius
sensor_1,Soil,1403250090,149,moisture,percent
sensor_1,Soil,1403250090,97,temperature,celsius
sensor_2,Water,1403250090,179,distance,meters
sensor_2,Water,1403250090,108,temperature,celsius
sensor_3,Gate,1403250090,158,distance,meters
sensor_0,Soil,1403248650,162,moisture,percent
sensor_0,Soil,1403248650,172,temperature,celsius
sensor_1,Soil,1403248650,156,moisture,percent
sensor_1,Soil,1403248650,147,temperature,celsius
sensor_2,Water,1403248650,194,distance,meters
sensor_2,Water,1403248650,116,temperature,celsius
sensor_3,Gate,1403248650,154,distance,meters
sensor_0,Soil,1403247210,138,moisture,percent
sensor_0,Soil,1403247210,145,temperature,celsius
sensor_1,Soil,1403247210,139,moisture,percent
sensor_1,Soil,1403247210,121,temperature,celsius
sensor_2,Water,1403247210,191,distance,meters
sensor_2,Water,1403247210,103,temperature,celsius
sensor_3,Gate,1403247210,158,distance,meters
sensor_0,Soil,1403245770,156,moisture,percent
sensor_0,Soil,1403245770,163,temperature,celsius
sensor_1,Soil,1403245770,152,moisture,percent
sensor_1,Soil,1403245770,134,temperature,celsius
sensor_2,Water,1403245770,176,distance,meters
sensor_2,Water,1403245770,105,temperature,celsius
sensor_3,Gate,1403245770,151,distance,meters
sensor_0,Soil,1403244330,168,moisture,percent
sensor_0,Soil,1403244330,111,temperature,celsius
sensor_1,Soil,1403244330,165,moisture,percent
sensor_1,Soil,1403244330,179,temperature,celsius
sensor_2,Water,1403244330,178,distance,meters
sensor_2,Water,1403244330,120,temperature,celsius
sensor_3,Gate,1403244330,152,distance,meters
sensor_0,Soil,1403242890,154,moisture,percent
sensor_0,Soil,1403242890,183,temperature,celsius
sensor_1,Soil,1403242890,148,moisture,percent
sensor_1,Soil,1403242890,158,temperature,celsius
sensor_2,Water,1403242890,195,distance,meters
sensor_2,Water,1403242890,100,temperature,celsius
sensor_3,Gate,1403242890,152,distance,meters
sensor_0,Soil,1403241450,138,moisture,percent
sensor_0,Soil,1403241450,137,temperature,celsius
sensor_1,Soil,1403241450,148,moisture,percent
sensor_1,Soil,1403241450,111,temperature,celsius
sensor_2,Water,1403241450,184,distance,meters
sensor_2,Water,1403241450,126,temperature,celsius
sensor_3,Gate,1403241450,154,distance,meters
sensor_0,Soil,1403240010,169,moisture,percent
sensor_0,Soil,1403240010,109,temperature,celsius
sensor_1,Soil,1403240010,169,moisture,percent
sensor_1,Soil,1403240010,142,temperature,celsius
sensor_2,Water,1403240010,180,distance,meters
sensor_2,Water,1403240010,104,temperature,celsius
sensor_3,Gate,1403240010,158,distance,meters
sensor_0,Soil,1403238570,164,moisture,percent
sensor_0,Soil,1403238570,125,temperature,celsius
sensor_1,Soil,1403238570,164,moisture,percent
sensor_1,Soil,1403238570,106,temperature,celsius
sensor_2,Water,1403238570,195,distance,meters
sensor_2,Water,1403238570,100,temperature,celsius
sensor_3,Gate,1403238570,157,distance,meters
sensor_0,Soil,1403237130,160,moisture,percent
sensor_0,Soil,1403237130,146,temperature,celsius
sensor_1,Soil,1403237130,165,moisture,percent
sensor_1,Soil,1403237130,163,temperature,celsius
sensor_2,Water,1403237130,180,distance,meters
sensor_2,Water,1403237130,121,temperature,celsius
sensor_3,Gate,1403237130,154,distance,meters
sensor_0,Soil,1403235690,161,moisture,percent
sensor_0,Soil,1403235690,170,temperature,celsius
sensor_1,Soil,1403235690,154,moisture,percent
sensor_1,Soil,1403235690,88,temperature,celsius
sensor_2,Water,1403235690,184,distance,meters
sensor_2,Water,1403235690,110,temperature,celsius
sensor_3,Gate,1403235690,157,distance,meters
sensor_0,Soil,1403234250,166,moisture,percent
sensor_0,Soil,1403234250,156,temperature,celsius
sensor_1,Soil,1403234250,169,moisture,percent
sensor_1,Soil,1403234250,177,temperature,celsius
sensor_2,Water,1403234250,177,distance,meters
sensor_2,Water,1403234250,92,temperature,celsius
sensor_3,Gate,1403234250,158,distance,meters
sensor_0,Soil,1403232810,140,moisture,percent
sensor_0,Soil,1403232810,181,temperature,celsius
sensor_1,Soil,1403232810,148,moisture,percent
sensor_1,Soil,1403232810,149,temperature,celsius
sensor_2,Water,1403232810,184,distance,meters
sensor_2,Water,1403232810,97,temperature,celsius
sensor_3,Gate,1403232810,153,distance,meters
sensor_0,Soil,1403231370,167,moisture,percent
sensor_0,Soil,1403231370,117,temperature,celsius
sensor_1,Soil,1403231370,157,moisture,percent
sensor_1,Soil,1403231370,149,temperature,celsius
sensor_2,Water,1403231370,184,distance,meters
sensor_2,Water,1403231370,119,temperature,celsius
sensor_3,Gate,1403231370,156,distance,meters
sensor_0,Soil,1403229930,140,moisture,percent
sensor_0,Soil,1403229930,162,temperature,celsius
sensor_1,Soil,1403229930,164,moisture,percent
sensor_1,Soil,1403229930,98,temperature,celsius
sensor_2,Water,1403229930,186,distance,meters
sensor_2,Water,1403229930,96,temperature,celsius
sensor_3,Gate,1403229930,152,distance,meters
sensor_0,Soil,1403228490,158,moisture,percent
sensor_0,Soil,1403228490,137,temperature,celsius
sensor_1,Soil,1403228490,164,moisture,percent
sensor_1,Soil,1403228490,106,temperature,celsius
sensor_2,Water,1403228490,185,distance,meters
sensor_2,Water,1403228490,101,temperature,celsius
sensor_3,Gate,1403228490,152,distance,meters
sensor_0,Soil,1403227050,144,moisture,percent
sensor_0,Soil,1403227050,150,temperature,celsius
sensor_1,Soil,1403227050,169,moisture,percent
sensor_1,Soil,1403227050,95,temperature,celsius
sensor_2,Water,1403227050,182,distance,meters
sensor_2,Water,1403227050,97,temperature,celsius
sensor_3,Gate,1403227050,154,distance,meters
sensor_0,Soil,1403225610,162,moisture,percent
sensor_0,Soil,1403225610,145,temperature,celsius
sensor_1,Soil,1403225610,154,moisture,percent
sensor_1,Soil,1403225610,95,temperature,celsius
sensor_2,Water,1403225610,187,distance,meters
sensor_2,Water,1403225610,115,temperature,celsius
sensor_3,Gate,1403225610,152,distance,meters
sensor_0,Soil,1403224170,138,moisture,percent
sensor_0,Soil,1403224170,174,temperature,celsius
sensor_1,Soil,1403224170,142,moisture,percent
sensor_1,Soil,1403224170,140,temperature,celsius
sensor_2,Water,1403224170,176,distance,meters
sensor_2,Water,1403224170,100,temperature,celsius
sensor_3,Gate,1403224170,151,distance,meters
sensor_0,Soil,1403222730,154,moisture,percent
sensor_0,Soil,1403222730,126,temperature,celsius
sensor_1,Soil,1403222730,164,moisture,percent
sensor_1,Soil,1403222730,120,temperature,celsius
sensor_2,Water,1403222730,182,distance,meters
sensor_2,Water,1403222730,115,temperature,celsius
sensor_3,Gate,1403222730,158,distance,meters
sensor_0,Soil,1403221290,149,moisture,percent
sensor_0,Soil,1403221290,114,temperature,celsius
sensor_1,Soil,1403221290,138,moisture,percent
sensor_1,Soil,1403221290,158,temperature,celsius
sensor_2,Water,1403221290,176,distance,meters
sensor_2,Water,1403221290,111,temperature,celsius
sensor_3,Gate,1403221290,154,distance,meters
sensor_0,Soil,1403219850,145,moisture,percent
sensor_0,Soil,1403219850,122,temperature,celsius
sensor_1,Soil,1403219850,137,moisture,percent
sensor_1,Soil,1403219850,93,temperature,celsius
sensor_2,Water,1403219850,187,distance,meters
